Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Total,Segment
12882.0,4,13,1463.04,4,1,3,8,Loyal
12883.0,20,42,703.47,4,2,2,8,Loyal
12884.0,84,7,309.05,3,1,1,5,At Risk
12885.0,58,71,1175.22,3,3,3,9,Loyal
12886.0,63,82,1378.4,3,3,3,9,Loyal
12887.0,379,13,222.4,1,1,1,3,Others
12888.0,209,5,354.12,2,1,2,5,At Risk
12889.0,376,25,385.46000000000004,2,2,2,6,At Risk
12890.0,19,139,717.27,4,3,2,9,Loyal
12891.0,181,11,840.5,2,1,2,5,At Risk
12892.0,392,18,263.38,1,1,1,3,Others
12893.0,26,34,188.14,4,2,1,7,At Risk
12894.0,570,21,157.35,1,1,1,3,Others
12895.0,37,22,372.8,3,2,2,7,At Risk
12897.0,200,14,514.25,2,1,2,5,At Risk
12898.0,459,32,310.96000000000004,1,2,1,4,Others
12899.0,409,17,366.4,1,1,2,4,Others
12900.0,417,13,340.33,1,1,1,3,Others
12901.0,4,116,17654.54,4,3,4,11,Champions
12902.0,260,10,138.68,2,1,1,4,Others
12903.0,424,41,833.53,1,2,2,5,At Risk
12904.0,13,72,509.58,4,3,2,9,Loyal
12905.0,572,54,1018.42,1,3,3,7,At Risk
12906.0,7,63,2919.81,4,3,4,11,Champions
12907.0,391,25,508.91,1,2,2,5,At Risk
12908.0,171,5,1776.0,2,1,3,6,At Risk
12909.0,35,158,3103.19,3,4,4,11,Champions
12910.0,18,137,5796.52,4,3,4,11,Champions
12911.0,547,248,1680.47,1,4,3,8,Loyal
12912.0,4,22,1474.38,4,2,3,9,Loyal
12913.0,11,83,6165.76,4,3,4,11,Champions
12914.0,396,9,223.98,1,1,1,3,Others
12915.0,144,73,1174.75,2,3,3,8,Loyal
12916.0,134,184,4654.0199999999995,2,4,4,10,Champions
12917.0,123,50,4359.2,2,2,4,8,Loyal
12918.0,621,1,10953.5,1,1,4,6,At Risk
12919.0,3,50,1335.19,4,2,3,9,Loyal
12920.0,12,60,488.09000000000003,4,3,2,9,Loyal
12921.0,4,1534,35921.04,4,4,4,12,Champions
12922.0,156,28,405.38,2,2,2,6,At Risk
12923.0,59,62,789.87,3,3,2,8,Loyal
12924.0,83,74,2469.4,3,3,4,10,Champions
12925.0,70,28,403.59,3,2,2,7,At Risk
12926.0,406,274,1548.46,1,4,3,8,Loyal
12927.0,390,11,197.31,1,1,1,3,Others
12928.0,30,179,4304.89,3,4,4,11,Champions
12929.0,307,8,117.85,2,1,1,4,Others
12930.0,73,25,415.8,3,2,2,7,At Risk
12931.0,17,218,92347.34,4,4,4,12,Champions
12932.0,534,95,1698.56,1,3,3,7,At Risk
12933.0,19,296,1687.03,4,4,3,11,Champions
12934.0,732,2,181.65,1,1,1,3,Others
12935.0,22,235,3900.08,4,4,4,12,Champions
12936.0,12,62,1063.9,4,3,3,10,Champions
12937.0,10,217,3097.61,4,4,4,12,Champions
12938.0,21,9,114.14,4,1,1,6,At Risk
12939.0,59,86,25264.8,3,3,4,10,Champions
12940.0,50,99,913.54,3,3,3,9,Loyal
12941.0,720,27,377.49,1,2,2,5,At Risk
12942.0,126,91,942.65,2,3,3,8,Loyal
12943.0,553,25,496.5,1,2,2,5,At Risk
12944.0,31,30,604.51,3,2,2,7,At Risk
12945.0,283,51,900.11,2,2,3,7,At Risk
12946.0,432,20,324.45,1,1,1,3,Others
12947.0,139,114,1908.03,2,3,3,8,Loyal
12948.0,11,125,2317.43,4,3,4,11,Champions
12949.0,26,715,15526.7,4,4,4,12,Champions
12950.0,3,19,1483.0,4,1,3,8,Loyal
12951.0,4,194,3213.7200000000003,4,4,4,12,Champions
12952.0,1,79,1387.79,4,3,3,10,Champions
12953.0,5,48,828.8100000000001,4,2,2,8,Loyal
12954.0,634,10,162.45,1,1,1,3,Others
12955.0,3,168,4410.24,4,4,4,12,Champions
12956.0,301,42,521.89,2,2,2,6,At Risk
12957.0,5,490,8706.97,4,4,4,12,Champions
12958.0,395,57,539.49,1,3,2,6,At Risk
12959.0,479,8,150.95,1,1,1,3,Others
12960.0,409,70,1322.07,1,3,3,7,At Risk
12961.0,374,40,211.99,2,2,1,5,At Risk
12962.0,2,16,266.39,4,1,1,6,At Risk
12963.0,4,190,3601.59,4,4,4,12,Champions
12964.0,432,26,132.24,1,2,1,4,Others
12965.0,84,109,771.91,3,3,2,8,Loyal
12966.0,5,10,160.18,4,1,1,6,At Risk
12967.0,353,80,4306.92,2,3,4,9,Loyal
12968.0,107,5,135.95,2,1,1,4,Others
12969.0,598,5,122.45,1,1,1,3,Others
12970.0,2,383,1524.97,4,4,3,11,Champions
12971.0,3,422,15869.99,4,4,4,12,Champions
12972.0,409,77,1161.2,1,3,3,7,At Risk
12973.0,409,6,385.55,1,1,2,4,Others
12974.0,193,32,408.95,2,2,2,6,At Risk
12975.0,432,112,2100.09,1,3,3,7,At Risk
12976.0,207,154,3156.38,2,4,4,10,Champions
12977.0,151,59,517.63,2,3,2,7,At Risk
12978.0,380,163,2502.82,1,4,4,9,Loyal
12979.0,724,56,517.7,1,3,2,6,At Risk
12980.0,153,52,16245.78,2,2,4,8,Loyal
12981.0,25,20,372.21999999999997,4,1,2,7,At Risk
12982.0,238,178,2744.81,2,4,4,10,Champions
12983.0,594,30,490.08000000000004,1,2,2,5,At Risk
12984.0,14,4,97.5,4,1,1,6,At Risk
12985.0,24,52,754.38,4,2,2,8,Loyal
12986.0,424,102,2729.84,1,3,4,8,Loyal
12987.0,69,66,1312.21,3,3,3,9,Loyal
12988.0,287,92,535.32,2,3,2,7,At Risk
12989.0,4,96,13490.550000000001,4,3,4,11,Champions
12990.0,27,27,955.5,3,2,3,8,Loyal
12991.0,18,45,764.82,4,2,2,8,Loyal
12992.0,720,6,93.35000000000001,1,1,1,3,Others
12993.0,18,76,1259.6299999999999,4,3,3,10,Champions
12994.0,115,41,645.47,2,2,2,6,At Risk
12995.0,80,3,211.32,3,1,1,5,At Risk
12996.0,371,22,355.5,2,2,2,6,At Risk
12997.0,17,107,2110.91,4,3,3,10,Champions
12998.0,488,58,920.08,1,3,3,7,At Risk
12999.0,191,28,455.88,2,2,2,6,At Risk
13000.0,102,62,1032.5,2,3,3,8,Loyal
13001.0,17,1011,23581.09,4,4,4,12,Champions
13002.0,313,23,414.13,2,2,2,6,At Risk
13003.0,101,6,149.05,3,1,1,5,At Risk
13004.0,7,815,11650.85,4,4,4,12,Champions
13005.0,169,56,999.68,2,3,3,8,Loyal
13006.0,51,4,81.57,3,1,1,5,At Risk
13007.0,575,11,175.25,1,1,1,3,Others
13008.0,318,35,612.13,2,2,2,6,At Risk
13009.0,668,4,234.0,1,1,1,3,Others
13010.0,369,12,330.12,2,1,1,4,Others
13011.0,367,6,101.10000000000001,2,1,1,4,Others
13012.0,5,154,2972.83,4,4,4,12,Champions
13013.0,16,546,12330.67,4,4,4,12,Champions
13014.0,6,224,5381.08,4,4,4,12,Champions
13015.0,48,349,6586.42,3,4,4,11,Champions
13016.0,68,47,789.89,3,2,2,7,At Risk
13017.0,2,1,204.0,4,1,1,6,At Risk
13018.0,11,603,9763.16,4,4,4,12,Champions
13019.0,374,55,1229.95,2,3,3,8,Loyal
13020.0,558,39,618.96,1,2,2,5,At Risk
13021.0,21,242,4581.81,4,4,4,12,Champions
13022.0,425,5,65.3,1,1,1,3,Others
13023.0,59,76,1449.03,3,3,3,9,Loyal
13024.0,466,31,555.87,1,2,2,5,At Risk
13025.0,727,13,323.39,1,1,1,3,Others
13026.0,27,68,1532.56,3,3,3,9,Loyal
13027.0,109,86,17335.2,2,3,4,9,Loyal
13028.0,18,45,661.3199999999999,4,2,2,8,Loyal
13029.0,26,17,1927.3,4,1,3,8,Loyal
13030.0,6,159,1227.22,4,4,3,11,Champions
13031.0,402,435,3419.27,1,4,4,9,Loyal
13032.0,47,212,2843.55,3,4,4,11,Champions
13033.0,352,13,220.55,2,1,1,4,Others
13034.0,50,55,922.68,3,3,3,9,Loyal
13035.0,69,42,1364.2,3,2,3,8,Loyal
13036.0,680,6,307.1,1,1,1,3,Others
13037.0,133,232,3914.9500000000003,2,4,4,10,Champions
13038.0,75,28,908.46,3,2,3,8,Loyal
13039.0,579,55,1010.73,1,3,3,7,At Risk
13040.0,4,43,676.99,4,2,2,8,Loyal
13041.0,446,35,799.13,1,2,2,5,At Risk
13042.0,593,199,1556.54,1,4,3,8,Loyal
13043.0,268,13,516.42,2,1,2,5,At Risk
13044.0,286,419,4853.9,2,4,4,10,Champions
13045.0,94,45,808.92,3,2,2,7,At Risk
13046.0,26,56,949.25,4,3,3,10,Champions
13047.0,27,395,8795.16,3,4,4,11,Champions
13048.0,9,268,4084.21,4,4,4,12,Champions
13049.0,59,26,1408.24,3,2,3,8,Loyal
13050.0,10,1009,12344.53,4,4,4,12,Champions
13051.0,574,4,155.8,1,1,1,3,Others
13052.0,207,253,3168.53,2,4,4,10,Champions
13053.0,617,17,127.65,1,1,1,3,Others
13055.0,73,154,2321.11,3,4,4,11,Champions
13056.0,546,19,209.48,1,1,1,3,Others
13057.0,525,41,722.09,1,2,2,5,At Risk
13058.0,20,8,271.40000000000003,4,1,1,6,At Risk
13059.0,245,202,2303.17,2,4,4,10,Champions
13060.0,249,15,307.53,2,1,1,4,Others
13061.0,67,10,248.61,3,1,1,5,At Risk
13062.0,186,11,346.98,2,1,2,5,At Risk
13063.0,476,12,188.4,1,1,1,3,Others
13064.0,8,94,1680.74,4,3,3,10,Champions
13065.0,368,76,1260.91,2,3,3,8,Loyal
13066.0,20,48,470.8,4,2,2,8,Loyal
13067.0,77,32,508.51,3,2,2,7,At Risk
13068.0,5,2,344.0,4,1,1,6,At Risk
13069.0,9,1097,9402.89,4,4,4,12,Champions
13070.0,187,33,751.7,2,2,2,6,At Risk
13071.0,607,12,129.22,1,1,1,3,Others
13072.0,262,7,177.15,2,1,1,4,Others
13073.0,406,27,418.08,1,2,2,5,At Risk
13074.0,506,29,1378.74,1,2,3,6,At Risk
13075.0,125,22,919.61,2,2,3,7,At Risk
13076.0,453,9,135.4,1,1,1,3,Others
13077.0,285,298,2912.84,2,4,4,10,Champions
13078.0,5,792,28693.37,4,4,4,12,Champions
13079.0,17,16,389.18,4,1,2,7,At Risk
13080.0,174,19,280.73,2,1,1,4,Others
13081.0,7,2354,59205.15,4,4,4,12,Champions
13082.0,121,129,7335.75,2,3,4,9,Loyal
13083.0,71,18,284.07,3,1,1,5,At Risk
13084.0,487,2,122.39999999999999,1,1,1,3,Others
13085.0,153,84,2433.28,2,3,4,9,Loyal
13086.0,378,47,439.33000000000004,1,2,2,5,At Risk
13087.0,721,15,313.64,1,1,1,3,Others
13088.0,412,20,236.11,1,1,1,3,Others
13089.0,3,3289,112670.58,4,4,4,12,Champions
13090.0,4,283,14103.09,4,4,4,12,Champions
13091.0,23,45,2321.82,4,2,4,10,Champions
13092.0,66,105,2140.28,3,3,3,9,Loyal
13093.0,271,1050,54943.65,2,4,4,10,Champions
13094.0,16,32,2433.1200000000003,4,2,4,10,Champions
13095.0,66,6,74.39999999999999,3,1,1,5,At Risk
13096.0,389,1,419.70000000000005,1,1,2,4,Others
13097.0,28,1017,13389.22,3,4,4,11,Champions
13098.0,5,540,26516.68,4,4,4,12,Champions
13099.0,94,1,207.35999999999999,3,1,1,5,At Risk
13101.0,229,51,695.4,2,2,2,6,At Risk
13102.0,3,485,11502.85,4,4,4,12,Champions
13103.0,35,33,709.64,3,2,2,7,At Risk
13104.0,42,26,1369.62,3,2,3,8,Loyal
13105.0,431,1,72.0,1,1,1,3,Others
13106.0,128,16,603.46,2,1,2,5,At Risk
13107.0,39,178,5253.07,3,4,4,11,Champions
13108.0,368,45,1098.52,2,2,3,7,At Risk
13109.0,55,70,1134.03,3,3,3,9,Loyal
13110.0,26,252,2957.4700000000003,4,4,4,12,Champions
13111.0,714,12,321.88000000000005,1,1,1,3,Others
13112.0,536,2,20.6,1,1,1,3,Others
13113.0,10,388,18286.53,4,4,4,12,Champions
13114.0,726,16,234.38,1,1,1,3,Others
13115.0,7,314,5494.7,4,4,4,12,Champions
13116.0,133,30,501.14,2,2,2,6,At Risk
13117.0,17,188,2643.81,4,4,4,12,Champions
13118.0,15,148,2415.41,4,4,4,12,Champions
13119.0,664,11,134.9,1,1,1,3,Others
13120.0,234,1,30.599999999999998,2,1,1,4,Others
13121.0,264,50,283.73,2,2,1,5,At Risk
13122.0,89,55,922.39,3,3,3,9,Loyal
13123.0,468,45,506.75,1,2,2,5,At Risk
13124.0,85,298,4782.45,3,4,4,11,Champions
13125.0,519,21,158.57,1,1,1,3,Others
13126.0,40,221,3628.81,3,4,4,11,Champions
13127.0,73,15,259.17,3,1,1,5,At Risk
13128.0,626,1,263.5,1,1,1,3,Others
13129.0,447,11,233.25,1,1,1,3,Others
13130.0,89,2,64.0,3,1,1,5,At Risk
13131.0,18,149,3313.77,4,4,4,12,Champions
13132.0,257,3,77.3,2,1,1,4,Others
13133.0,269,12,200.45000000000002,2,1,1,4,Others
13134.0,81,121,2475.23,3,3,4,10,Champions
13135.0,192,18,3371.45,2,1,4,7,At Risk
13136.0,51,315,6274.56,3,4,4,11,Champions
13137.0,6,1441,7712.7,4,4,4,12,Champions
13138.0,17,99,1467.24,4,3,3,10,Champions
13139.0,11,265,8202.98,4,4,4,12,Champions
13140.0,103,122,1215.68,2,3,3,8,Loyal
13141.0,80,425,7668.58,3,4,4,11,Champions
13142.0,14,23,307.09,4,2,1,7,At Risk
13143.0,580,23,405.1,1,2,2,5,At Risk
13144.0,328,6,135.35,2,1,1,4,Others
13145.0,35,10,1423.52,3,1,3,7,At Risk
13146.0,21,17,228.91,4,1,1,6,At Risk
13147.0,5,4,712.8000000000001,4,1,2,7,At Risk
13148.0,24,793,8621.81,4,4,4,12,Champions
13149.0,10,86,1676.06,4,3,3,10,Champions
13150.0,480,8,449.96999999999997,1,1,2,4,Others
13151.0,291,176,2580.7400000000002,2,4,4,10,Champions
13152.0,412,135,2146.38,1,3,3,7,At Risk
13153.0,1,15,486.22,4,1,2,7,At Risk
13154.0,394,93,1624.84,1,3,3,7,At Risk
13155.0,28,164,1750.18,3,4,3,10,Champions
13156.0,381,104,1586.54,1,3,3,7,At Risk
13157.0,44,251,5687.36,3,4,4,11,Champions
13158.0,90,100,1508.18,3,3,3,9,Loyal
13159.0,4,121,1437.85,4,3,3,10,Champions
13160.0,18,4,91.8,4,1,1,6,At Risk
13161.0,308,34,478.88,2,2,2,6,At Risk
13162.0,117,238,9275.49,2,4,4,10,Champions
13163.0,605,2,17.65,1,1,1,3,Others
13164.0,564,10,372.2,1,1,2,4,Others
13165.0,41,49,1451.16,3,2,3,8,Loyal
13166.0,278,69,884.18,2,3,3,8,Loyal
13167.0,14,81,1125.15,4,3,3,10,Champions
13168.0,32,180,1875.31,3,4,3,10,Champions
13169.0,59,18,840.08,3,1,2,6,At Risk
13170.0,22,32,116.00999999999999,4,2,1,7,At Risk
13171.0,17,46,468.41,4,2,2,8,Loyal
13172.0,395,1,69.6,1,1,1,3,Others
13173.0,362,230,2451.64,2,4,4,10,Champions
13174.0,11,1132,9494.84,4,4,4,12,Champions
13175.0,578,46,831.45,1,2,2,5,At Risk
13176.0,41,72,492.84,3,3,2,8,Loyal
13177.0,60,30,512.2,3,2,2,7,At Risk
13178.0,21,687,14059.19,4,4,4,12,Champions
13179.0,614,34,572.3100000000001,1,2,2,5,At Risk
13180.0,602,4,86.10000000000001,1,1,1,3,Others
13181.0,376,19,359.69,2,1,2,5,At Risk
13182.0,40,11,121.18,3,1,1,5,At Risk
13183.0,3,156,7036.18,4,4,4,12,Champions
13184.0,10,181,1701.29,4,4,3,11,Champions
13185.0,263,1,71.4,2,1,1,4,Others
13186.0,35,79,1575.89,3,3,3,9,Loyal
13187.0,332,64,367.01,2,3,2,7,At Risk
13188.0,6,2,114.60000000000001,4,1,1,6,At Risk
13189.0,14,29,260.68,4,2,1,7,At Risk
13190.0,539,17,570.66,1,1,2,4,Others
13191.0,653,59,164.69,1,3,1,5,At Risk
13192.0,90,162,2558.58,3,4,4,11,Champions
13193.0,56,29,117.88,3,2,1,6,At Risk
13194.0,131,10,472.78,2,1,2,5,At Risk
13195.0,410,52,172.38,1,2,1,4,Others
13196.0,6,188,3068.84,4,4,4,12,Champions
13197.0,605,19,373.01000000000005,1,1,2,4,Others
13198.0,5,314,4974.2300000000005,4,4,4,12,Champions
13199.0,3,204,16130.85,4,4,4,12,Champions
13200.0,14,46,870.09,4,2,2,8,Loyal
13201.0,497,88,1240.6100000000001,1,3,3,7,At Risk
13202.0,389,69,1580.3,1,3,3,7,At Risk
13203.0,5,169,2648.25,4,4,4,12,Champions
13204.0,726,57,966.6600000000001,1,3,3,7,At Risk
13205.0,438,1,2803.2,1,1,4,6,At Risk
13206.0,395,581,8377.32,1,4,4,9,Loyal
13207.0,10,13,535.86,4,1,2,7,At Risk
13208.0,54,254,1988.5,3,4,3,10,Champions
13209.0,25,366,8509.51,4,4,4,12,Champions
13210.0,89,22,353.48,3,2,2,7,At Risk
13211.0,5,206,2729.32,4,4,4,12,Champions
13212.0,15,142,788.08,4,4,2,10,Champions
13213.0,52,204,3851.52,3,4,4,11,Champions
13214.0,413,229,3264.23,1,4,4,9,Loyal
13215.0,397,1,81.6,1,1,1,3,Others
13216.0,263,5,333.74,2,1,1,4,Others
13217.0,117,5,666.48,2,1,2,5,At Risk
13218.0,122,5,62.63999999999999,2,1,1,4,Others
13219.0,613,11,76.23,1,1,1,3,Others
13220.0,73,53,1336.0900000000001,3,2,3,8,Loyal
13221.0,235,66,847.41,2,3,2,7,At Risk
13222.0,572,1,88.5,1,1,1,3,Others
13223.0,196,13,969.1200000000001,2,1,3,6,At Risk
13224.0,55,108,2155.95,3,3,3,9,Loyal
13225.0,55,118,14896.87,3,3,4,10,Champions
13226.0,268,28,312.46,2,2,1,5,At Risk
13227.0,197,9,257.7,2,1,1,4,Others
13228.0,76,2,358.0,3,1,2,6,At Risk
13229.0,221,10,160.95,2,1,1,4,Others
13230.0,24,1224,5963.5199999999995,4,4,4,12,Champions
13232.0,8,207,1357.6,4,4,3,11,Champions
13233.0,69,76,1176.46,3,3,3,9,Loyal
13234.0,668,63,356.95,1,3,2,6,At Risk
13235.0,207,58,1031.07,2,3,3,8,Loyal
13236.0,20,36,744.85,4,2,2,8,Loyal
13237.0,383,24,643.0,1,2,2,5,At Risk
13238.0,12,47,1006.63,4,2,3,9,Loyal
13239.0,257,93,1594.69,2,3,3,8,Loyal
13240.0,91,231,1738.52,3,4,3,10,Champions
13241.0,407,42,115.58,1,2,1,4,Others
13242.0,108,35,699.4,2,2,2,6,At Risk
13243.0,199,220,1278.04,2,4,3,9,Loyal
13244.0,88,27,121.74000000000001,3,2,1,6,At Risk
13245.0,46,45,989.22,3,2,3,8,Loyal
13246.0,13,379,3387.43,4,4,4,12,Champions
13247.0,13,25,501.12,4,2,2,8,Loyal
13248.0,120,26,465.68,2,2,2,6,At Risk
13249.0,87,35,1608.93,3,2,3,8,Loyal
13250.0,456,20,256.04,1,1,1,3,Others
13251.0,397,25,252.68,1,2,1,4,Others
13252.0,389,19,399.3,1,1,2,4,Others
13253.0,152,75,2951.11,2,3,4,9,Loyal
13254.0,371,4,51.410000000000004,2,1,1,4,Others
13255.0,5,32,904.46,4,2,3,9,Loyal
13257.0,431,7,149.75,1,1,1,3,Others
13258.0,7,46,1035.18,4,2,3,9,Loyal
13259.0,57,324,1433.38,3,4,3,10,Champions
13260.0,56,8,557.62,3,1,2,6,At Risk
13261.0,264,9,944.1,2,1,3,6,At Risk
13262.0,258,50,573.45,2,2,2,6,At Risk
13263.0,4,1872,8497.34,4,4,4,12,Champions
13264.0,438,38,722.5600000000001,1,2,2,5,At Risk
13265.0,48,91,2107.66,3,3,3,9,Loyal
13266.0,6,307,6135.04,4,4,4,12,Champions
13267.0,13,411,9457.06,4,4,4,12,Champions
13268.0,13,440,3214.69,4,4,4,12,Champions
13269.0,7,487,8558.02,4,4,4,12,Champions
13270.0,361,2,1180.0,2,1,3,6,At Risk
13271.0,32,96,217.38,3,3,1,7,At Risk
13272.0,26,15,276.56,4,1,1,6,At Risk
13273.0,108,16,138.98,2,1,1,4,Others
13274.0,404,19,360.85,1,1,2,4,Others
13275.0,379,50,241.66,1,2,1,4,Others
13276.0,59,249,1939.26,3,4,3,10,Champions
13277.0,11,23,523.3,4,2,2,8,Loyal
13278.0,36,108,1435.85,3,3,3,9,Loyal
13279.0,73,9,137.75,3,1,1,5,At Risk
13280.0,118,210,2322.63,2,4,4,10,Champions
13281.0,434,22,350.85,1,2,2,5,At Risk
13282.0,13,51,1313.19,4,2,3,9,Loyal
13283.0,55,20,373.36,3,1,2,6,At Risk
13284.0,326,13,201.19,2,1,1,4,Others
13285.0,18,231,3364.59,4,4,4,12,Champions
13286.0,595,49,734.91,1,2,2,5,At Risk
13287.0,598,53,781.59,1,2,2,5,At Risk
13288.0,438,10,927.61,1,1,3,5,At Risk
13289.0,719,16,307.95,1,1,1,3,Others
13290.0,433,1,208.63,1,1,1,3,Others
13291.0,151,328,3320.84,2,4,4,10,Champions
13292.0,34,59,994.51,3,3,3,9,Loyal
13293.0,387,72,1192.94,1,3,3,7,At Risk
13294.0,185,102,1689.53,2,3,3,8,Loyal
13295.0,355,67,1101.97,2,3,3,8,Loyal
13296.0,132,53,792.51,2,2,2,6,At Risk
13297.0,3,123,4368.62,4,3,4,11,Champions
13299.0,264,62,1218.7,2,3,3,8,Loyal
13300.0,165,55,1285.51,2,3,3,8,Loyal
13301.0,99,81,618.09,3,3,2,8,Loyal
13302.0,150,3,159.2,2,1,1,4,Others
13303.0,395,4,61.72,1,1,1,3,Others
13304.0,346,78,1217.99,2,3,3,8,Loyal
13305.0,17,197,3541.5499999999997,4,4,4,12,Champions
13306.0,425,4,53.65,1,1,1,3,Others
13307.0,115,15,273.34,2,1,1,4,Others
13308.0,18,71,1670.3700000000001,4,3,3,10,Champions
13309.0,2,130,1706.3700000000001,4,3,3,10,Champions
13310.0,23,95,1541.2,4,3,3,10,Champions
13311.0,145,24,490.11,2,2,2,6,At Risk
13312.0,446,5,124.75,1,1,1,3,Others
13313.0,17,187,3445.32,4,4,4,12,Champions
13314.0,59,47,589.47,3,2,2,7,At Risk
13315.0,684,22,310.26,1,2,1,4,Others
13316.0,32,175,13191.57,3,4,4,11,Champions
13317.0,61,344,6486.091,3,4,4,11,Champions
13318.0,1,16,489.92,4,1,2,7,At Risk
13319.0,12,946,21773.4,4,4,4,12,Champions
13320.0,73,150,2228.1,3,4,3,10,Champions
13321.0,67,11,567.36,3,1,2,6,At Risk
13322.0,12,25,199.48000000000002,4,2,1,7,At Risk
13323.0,3,17,513.0500000000001,4,1,2,7,At Risk
13324.0,31,132,10513.47,3,3,4,10,Champions
13325.0,77,12,675.3,3,1,2,6,At Risk
13326.0,427,13,281.76,1,1,1,3,Others
13327.0,34,342,9879.48,3,4,4,11,Champions
13328.0,311,17,1308.48,2,1,3,6,At Risk
13329.0,27,125,5112.97,3,3,4,10,Champions
13330.0,88,118,2806.18,3,3,4,10,Champions
13331.0,397,12,262.4,1,1,1,3,Others
13332.0,9,21,350.9,4,1,2,7,At Risk
13333.0,406,55,1015.74,1,3,3,7,At Risk
13334.0,77,480,6263.75,3,4,4,11,Champions
13336.0,72,51,795.12,3,2,2,7,At Risk
13337.0,541,87,1575.26,1,3,3,7,At Risk
13338.0,153,128,2445.62,2,3,4,9,Loyal
13339.0,196,54,860.12,2,3,2,7,At Risk
13340.0,41,215,22100.56,3,4,4,11,Champions
13341.0,256,42,775.85,2,2,2,6,At Risk
13343.0,173,19,353.43,2,1,2,5,At Risk
13344.0,63,119,2543.72,3,3,4,10,Champions
13345.0,283,20,389.5,2,1,2,5,At Risk
13346.0,458,6,299.4,1,1,1,3,Others
13347.0,65,8,341.36,3,1,1,5,At Risk
13348.0,59,14,233.76,3,1,1,5,At Risk
13349.0,6,16,247.32,4,1,1,6,At Risk
13350.0,11,40,979.12,4,2,3,9,Loyal
13351.0,62,16,373.94,3,1,2,6,At Risk
13352.0,55,24,397.97999999999996,3,2,2,7,At Risk
13354.0,66,51,743.53,3,2,2,7,At Risk
13355.0,117,32,674.7,2,2,2,6,At Risk
13356.0,75,42,768.24,3,2,2,7,At Risk
13357.0,252,399,3838.36,2,4,4,10,Champions
13358.0,264,29,439.03,2,2,2,6,At Risk
13359.0,59,56,1043.31,3,3,3,9,Loyal
13360.0,427,66,1553.65,1,3,3,7,At Risk
13361.0,467,34,1450.5,1,2,3,6,At Risk
13362.0,4,298,5394.07,4,4,4,12,Champions
13363.0,13,102,1723.86,4,3,3,10,Champions
13364.0,66,10,134.95999999999998,3,1,1,5,At Risk
13365.0,29,128,2225.37,3,3,3,9,Loyal
13366.0,45,1,56.160000000000004,3,1,1,5,At Risk
13367.0,427,20,510.20000000000005,1,1,2,4,Others
13368.0,252,52,1121.5,2,2,3,7,At Risk
13369.0,361,28,616.5600000000001,2,2,2,6,At Risk
13370.0,367,78,1509.74,2,3,3,8,Loyal
13371.0,500,92,2297.66,1,3,4,8,Loyal
13372.0,85,23,378.64,3,2,2,7,At Risk
13373.0,56,358,7587.1900000000005,3,4,4,11,Champions
13374.0,410,17,422.8,1,1,2,4,Others
13375.0,84,71,1792.23,3,3,3,9,Loyal
13376.0,94,53,1019.76,3,2,3,8,Loyal
13377.0,392,78,1552.88,1,3,3,7,At Risk
13379.0,21,97,572.56,4,3,2,9,Loyal
13380.0,428,3,62.4,1,1,1,3,Others
13381.0,27,356,8224.37,3,4,4,11,Champions
13382.0,276,86,1387.58,2,3,3,8,Loyal
13383.0,539,1,305.28000000000003,1,1,1,3,Others
13384.0,26,264,6680.83,4,4,4,12,Champions
13385.0,325,35,534.57,2,2,2,6,At Risk
13386.0,410,31,835.46,1,2,2,5,At Risk
13387.0,412,73,189.44,1,3,1,5,At Risk
13388.0,127,69,1185.65,2,3,3,8,Loyal
13389.0,6,51,797.96,4,2,2,8,Loyal
13390.0,70,13,544.08,3,1,2,6,At Risk
13391.0,199,1,59.8,2,1,1,4,Others
13392.0,672,8,91.14,1,1,1,3,Others
13393.0,579,69,1131.45,1,3,3,7,At Risk
13394.0,49,397,6319.6,3,4,4,11,Champions
13395.0,180,81,1180.23,2,3,3,8,Loyal
13396.0,24,43,1360.99,4,2,3,9,Loyal
13397.0,68,89,3191.87,3,3,4,10,Champions
13398.0,187,39,670.34,2,2,2,6,At Risk
13399.0,459,15,275.4,1,1,1,3,Others
13400.0,578,23,310.83,1,2,1,4,Others
13402.0,122,96,1535.13,2,3,3,8,Loyal
13403.0,13,9,229.5,4,1,1,6,At Risk
13404.0,208,9,217.81,2,1,1,4,Others
13405.0,69,43,1213.811,3,2,3,8,Loyal
13406.0,422,9,568.92,1,1,2,4,Others
13407.0,574,85,2244.7,1,3,3,7,At Risk
13408.0,3,828,50870.622,4,4,4,12,Champions
13410.0,19,50,2201.96,4,2,3,9,Loyal
13411.0,102,18,213.55,2,1,1,4,Others
13412.0,615,34,487.34999999999997,1,2,2,5,At Risk
13413.0,635,43,429.44,1,2,2,5,At Risk
13414.0,129,55,2494.14,2,3,4,9,Loyal
13415.0,468,104,800.67,1,3,2,6,At Risk
13416.0,39,26,940.8000000000001,3,2,3,8,Loyal
13417.0,200,59,1264.66,2,3,3,8,Loyal
13418.0,7,563,12233.6,4,4,4,12,Champions
13419.0,59,16,221.06,3,1,1,5,At Risk
13420.0,145,8,159.85,2,1,1,4,Others
13421.0,35,272,4103.12,3,4,4,11,Champions
13422.0,59,127,2626.3,3,3,4,10,Champions
13423.0,424,12,217.03,1,1,1,3,Others
13424.0,445,40,572.77,1,2,2,5,At Risk
